,ep_max_height,ep_spring_k,ep_zeta,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss
,value,value,value,value,value,value,value,value,value
0,0.09960943460464478,6575.93115234375,0.012886208482086658,,,,,,
1,0.11294841021299362,3746.8095703125,0.006618834566324949,,,,,,
2,0.094679094851017,7712.8798828125,0.018485218286514282,,,,,,
3,0.07025013864040375,1198.28759765625,0.011672359891235828,,,,,,
4,0.08128376305103302,1726.5618896484375,0.007452649530023336,1.0,0.094371497631073,2.0,,,
5,0.06776764243841171,1073.7518310546875,0.013551337644457817,,,,,,
6,0.09359533339738846,9067.0146484375,0.01317845843732357,,,,,,
7,0.07026886940002441,1209.3226318359375,0.013528604991734028,,,,,,
8,0.07763466984033585,1561.653076171875,0.011544325388967991,1.0,0.08630024641752243,3.0,,,
9,0.10571915656328201,2973.817138671875,0.003520325291901827,,,,,,
10,0.10269127041101456,5841.49560546875,0.010597491636872292,,,,,,
11,0.10269127041101456,5841.49560546875,0.010597491636872292,,,,0.01380612887442112,0.0010000000474974513,
12,0.10298175364732742,5752.5302734375,0.010683149099349976,1.0,0.08992816507816315,3.0,0.008358137682080269,0.0010000000474974513,-0.02171672321856022
13,0.10298175364732742,5752.5302734375,0.010683149099349976,,,,0.004997044336050749,0.0010000000474974513,
14,0.10320591926574707,5663.57666015625,0.010765676386654377,,,,0.002536345738917589,0.0010000000474974513,-0.06408660113811493
15,0.10320591926574707,5663.57666015625,0.010765676386654377,,,,0.001399309141561389,0.0010000000474974513,
16,0.10351383686065674,5572.1396484375,0.01085172314196825,1.0,0.09321962296962738,2.0,0.0009635600727051497,0.0010000000474974513,-0.10327594727277756
17,0.10351383686065674,5572.1396484375,0.01085172314196825,,,,0.0013006958179175854,0.0010000000474974513,
18,0.10379080474376678,5485.99365234375,0.010947230271995068,,,,0.001585357473231852,0.0010000000474974513,-0.12257170677185059
19,0.10379080474376678,5485.99365234375,0.010947230271995068,,,,0.0016491945134475827,0.0010000000474974513,
20,0.10396081209182739,5428.11865234375,0.011017171666026115,1.0,0.09530620276927948,2.0,0.0014773061266168952,0.0010000000474974513,-0.12028869986534119
21,0.10396081209182739,5428.11865234375,0.011017171666026115,,,,0.0011810673167929053,0.0010000000474974513,
22,0.10401804000139236,5412.12060546875,0.011021027341485023,,,,0.0007970118895173073,0.0010000000474974513,-0.10777599364519119
23,0.10401804000139236,5412.12060546875,0.011021027341485023,,,,0.0004693954542744905,0.0010000000474974513,
24,0.1039792001247406,5427.4140625,0.01097871270030737,1.0,0.09675341844558716,2.0,0.0003102440678048879,0.0010000000474974513,-0.09448916465044022
25,0.1039792001247406,5427.4140625,0.01097871270030737,,,,0.00018324636039324105,0.0010000000474974513,
