,ep_max_height,ep_spring_k,ep_zeta,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss
,value,value,value,value,value,value,value,value,value
161,0.08815614879131317,10923.9580078125,0.01889714226126671,,,,6.980648322496563e-05,0.0010000000474974513,
162,0.08815136551856995,10925.4814453125,0.018903369084000587,,,,3.311138425488025e-05,0.0010000000474974513,0.10275726020336151
163,0.08815136551856995,10925.4814453125,0.018903369084000587,,,,1.513134156994056e-05,0.0010000000474974513,
164,0.08814704418182373,10926.849609375,0.018909044563770294,1.0,-0.11357183754444122,1.0,8.952587450039573e-06,0.0010000000474974513,0.10227426886558533
165,0.08814704418182373,10926.849609375,0.018909044563770294,,,,3.381033820915036e-05,0.0010000000474974513,
166,0.08814316987991333,10928.07421875,0.018914157524704933,,,,3.5675286198966205e-05,0.0010000000474974513,0.10139945149421692
167,0.08814316987991333,10928.07421875,0.018914157524704933,,,,1.8955430277856067e-05,0.0010000000474974513,
168,0.08813966810703278,10929.173828125,0.01891881413757801,1.0,-0.11157122254371643,1.0,1.8545528291724622e-05,0.0010000000474974513,0.10186031460762024
169,0.08813966810703278,10929.173828125,0.01891881413757801,,,,5.188589511817554e-06,0.0010000000474974513,
170,0.08813648670911789,10930.1669921875,0.01892310194671154,,,,4.086509215994738e-05,0.0010000000474974513,0.10245728492736816
171,0.08813648670911789,10930.1669921875,0.01892310194671154,,,,1.3742079318035394e-05,0.0010000000474974513,
172,0.08813360333442688,10931.0615234375,0.018927015364170074,1.0,-0.10995251685380936,1.0,4.078428537468426e-05,0.0010000000474974513,0.10166838765144348
173,0.08813360333442688,10931.0615234375,0.018927015364170074,,,,7.334585825446993e-05,0.0010000000474974513,
174,0.08813101053237915,10931.865234375,0.01893056370317936,,,,9.926744496624451e-06,0.0010000000474974513,0.10091176629066467
175,0.08813101053237915,10931.865234375,0.01893056370317936,,,,6.504356861114502e-05,0.0010000000474974513,
176,0.08812864869832993,10932.595703125,0.018933789804577827,1.0,-0.10861244052648544,1.0,3.747025039047003e-05,0.0010000000474974513,0.10143602639436722
177,0.08812864869832993,10932.595703125,0.018933789804577827,,,,5.988212797092274e-05,0.0010000000474974513,
178,0.08812649548053741,10933.259765625,0.018936745822429657,,,,3.0495117243845016e-05,0.0010000000474974513,0.10204403847455978
179,0.08812649548053741,10933.259765625,0.018936745822429657,,,,6.736064278811682e-06,0.0010000000474974513,
180,0.08812452852725983,10933.8642578125,0.01893945410847664,1.0,-0.10751452296972275,1.0,7.82983534008963e-06,0.0010000000474974513,0.10198171436786652
181,0.08812452852725983,10933.8642578125,0.01893945410847664,,,,2.876628605008591e-05,0.0010000000474974513,
182,0.08812274038791656,10934.4140625,0.018941935151815414,,,,2.6853820600081235e-05,0.0010000000474974513,0.1015578955411911
183,0.08812274038791656,10934.4140625,0.018941935151815414,,,,7.05302954884246e-06,0.0010000000474974513,
184,0.08812110126018524,10934.916015625,0.018944213166832924,1.0,-0.10660047829151154,1.0,2.9352790079428814e-05,0.0010000000474974513,0.10187467932701111
185,0.08812110126018524,10934.916015625,0.018944213166832924,,,,2.409276567050256e-05,0.0010000000474974513,
186,0.08811959624290466,10935.375,0.018946310505270958,,,,2.2332373191602528e-05,0.0010000000474974513,0.102168008685112
187,0.08811959624290466,10935.375,0.018946310505270958,,,,2.227903860330116e-05,0.0010000000474974513,
188,0.08811821043491364,10935.796875,0.018948238343000412,1.0,-0.10582295805215836,1.0,3.3680873912089737e-06,0.0010000000474974513,0.10201307386159897
189,0.08811821043491364,10935.796875,0.018948238343000412,,,,6.221868716238532e-06,0.0010000000474974513,
190,0.08811694383621216,10936.18359375,0.018950005993247032,,,,4.043589797220193e-06,0.0010000000474974513,0.10173654556274414
191,0.08811694383621216,10936.18359375,0.018950005993247032,,,,2.5184590413118713e-06,0.0010000000474974513,
192,0.08811578154563904,10936.5380859375,0.018951626494526863,1.0,-0.10515639930963516,1.0,4.048801201861352e-06,0.0010000000474974513,0.1016991063952446
193,0.08811578154563904,10936.5380859375,0.018951626494526863,,,,1.7513505099486792e-06,0.0010000000474974513,
194,0.08811471611261368,10936.8642578125,0.01895310916006565,,,,5.1298851758474484e-05,0.0010000000474974513,0.1016390398144722
195,0.08811471611261368,10936.8642578125,0.01895310916006565,,,,1.653282311053772e-06,0.0010000000474974513,
196,0.08811374008655548,10937.1640625,0.01895446889102459,1.0,-0.10456887632608414,1.0,1.700564826023765e-05,0.0010000000474974513,0.10160326957702637
197,0.08811374008655548,10937.1640625,0.01895446889102459,,,,1.6764885003794916e-05,0.0010000000474974513,
198,0.08811283111572266,10937.4423828125,0.018955718725919724,,,,2.853752448572777e-06,0.0010000000474974513,0.10172955691814423
199,0.08811283111572266,10937.4423828125,0.018955718725919724,,,,3.6007281778438482e-06,0.0010000000474974513,
200,0.0881119892001152,10937.701171875,0.018956877291202545,1.0,-0.1040501818060875,1.0,2.8435738386178855e-06,0.0010000000474974513,0.10181048512458801
201,0.0881119892001152,10937.701171875,0.018956877291202545,,,,1.4950860531826038e-05,0.0010000000474974513,
202,0.08811121433973312,10937.9423828125,0.018957944586873055,,,,1.4718661077495199e-05,0.0010000000474974513,0.10142410546541214
203,0.08811121433973312,10937.9423828125,0.018957944586873055,,,,1.3886761735193431e-05,0.0010000000474974513,
204,0.08811048418283463,10938.166015625,0.018958937376737595,1.0,-0.10359065979719162,1.0,2.6720249479694758e-06,0.0010000000474974513,0.10140224546194077
205,0.08811048418283463,10938.166015625,0.018958937376737595,,,,2.3941252038639504e-06,0.0010000000474974513,
206,0.08810979872941971,10938.37890625,0.018959881737828255,,,,1.9497388166200835e-06,0.0010000000474974513,0.1018531322479248
207,0.08810979872941971,10938.37890625,0.018959881737828255,,,,7.298344826267567e-07,0.0010000000474974513,
208,0.08810915052890778,10938.5791015625,0.018960770219564438,1.0,-0.10318884253501892,1.0,2.4449111606372753e-06,0.0010000000474974513,0.10153988003730774
209,0.08810915052890778,10938.5791015625,0.018960770219564438,,,,2.0328036043792963e-05,0.0010000000474974513,
210,0.08810853958129883,10938.767578125,0.018961599096655846,,,,1.0704243322834373e-05,0.0010000000474974513,0.10109791159629822
211,0.08810853958129883,10938.767578125,0.018961599096655846,,,,2.121941179211717e-06,0.0010000000474974513,
