,ep_max_height,ep_spring_k,ep_zeta,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss
,value,value,value,value,value,value,value,value,value
0,0.09756582230329514,8733.2802734375,0.0035960469394922256,,,,,,
1,0.06714490056037903,1008.6719360351562,0.009208817034959793,,,,,,
2,0.09616634994745255,8400.0966796875,0.00967430416494608,,,,,,
3,0.1081414595246315,3729.09619140625,0.018101874738931656,,,,,,
4,0.0992254689335823,6794.4833984375,0.012296462431550026,1.0,0.09225449711084366,2.0,,,
5,0.1001175194978714,2688.485107421875,0.006797109264880419,,,,,,
6,0.10135801881551743,6655.39501953125,0.007792824413627386,,,,,,
7,0.09380443394184113,9653.341796875,0.008563851937651634,,,,,,
8,0.09819450229406357,7519.1923828125,0.010048197582364082,1.0,0.09544037282466888,3.0,,,
9,0.08818157762289047,2101.55712890625,0.009087422862648964,,,,,,
10,0.10292751342058182,5826.453125,0.010142933577299118,,,,,,
11,0.10292751342058182,5826.453125,0.010142933577299118,,,,0.013938114047050476,0.0010000000474974513,
12,0.10268467664718628,5915.974609375,0.01004696823656559,1.0,0.0963129997253418,2.0,0.009399098344147205,0.0010000000474974513,-0.016568133607506752
13,0.10268467664718628,5915.974609375,0.01004696823656559,,,,0.006518349051475525,0.0010000000474974513,
14,0.10245923697948456,5996.70751953125,0.009942353703081608,,,,0.004158870782703161,0.0010000000474974513,-0.050845030695199966
15,0.10245923697948456,5996.70751953125,0.009942353703081608,,,,0.002271546982228756,0.0010000000474974513,
16,0.10224513709545135,6072.57470703125,0.00983354076743126,1.0,0.09787774831056595,2.0,0.0009328804444521666,0.0010000000474974513,-0.0862777903676033
17,0.10224513709545135,6072.57470703125,0.00983354076743126,,,,0.00021999342425260693,0.0010000000474974513,
18,0.10205356776714325,6152.02294921875,0.009725880809128284,,,,0.00028925450169481337,0.0010000000474974513,-0.11744744330644608
19,0.10205356776714325,6152.02294921875,0.009725880809128284,,,,0.0007184018031693995,0.0010000000474974513,
20,0.10181776434183121,6238.72998046875,0.009626123122870922,1.0,0.0987320989370346,2.0,0.0011939376126974821,0.0010000000474974513,-0.13267111778259277
21,0.10181776434183121,6238.72998046875,0.009626123122870922,,,,0.0015122807817533612,0.0010000000474974513,
22,0.10155367106199265,6332.73291015625,0.009570686146616936,,,,0.0017486282158643007,0.0010000000474974513,-0.1314128190279007
23,0.10155367106199265,6332.73291015625,0.009570686146616936,,,,0.0012812322238460183,0.0010000000474974513,
24,0.1013156846165657,6430.28955078125,0.009562641382217407,1.0,0.09922441840171814,2.0,0.0008703017374500632,0.0010000000474974513,-0.12078610062599182
25,0.1013156846165657,6430.28955078125,0.009562641382217407,,,,0.0005718974862247705,0.0010000000474974513,
26,0.10101737827062607,6531.55859375,0.00958613958209753,,,,0.000432910630479455,0.0010000000474974513,-0.10762881487607956
27,0.10101737827062607,6531.55859375,0.00958613958209753,,,,0.00017644376202952117,0.0010000000474974513,
28,0.10069795697927475,6634.1318359375,0.009635423310101032,1.0,0.09950185567140579,2.0,0.00012019330461043864,0.0010000000474974513,-0.09608323127031326
29,0.10069795697927475,6634.1318359375,0.009635423310101032,,,,0.00011190217628609389,0.0010000000474974513,
30,0.10035824775695801,6737.8271484375,0.009708691388368607,,,,0.00014669120719190687,0.0010000000474974513,-0.08820588141679764
31,0.10035824775695801,6737.8271484375,0.009708691388368607,,,,0.00017781113274395466,0.0010000000474974513,
32,0.10004334151744843,6842.888671875,0.009800301864743233,1.0,0.09963012486696243,2.0,0.00027997346478514373,0.0010000000474974513,-0.0844711884856224
33,0.10004334151744843,6842.888671875,0.009800301864743233,,,,0.0003259353106841445,0.0010000000474974513,
34,0.09974590688943863,6951.39990234375,0.009909253567457199,,,,0.00033481037826277316,0.0010000000474974513,-0.08444531261920929
35,0.09974590688943863,6951.39990234375,0.009909253567457199,,,,0.000308928603772074,0.0010000000474974513,
36,0.09932009130716324,7066.26611328125,0.010038060136139393,1.0,0.0996595025062561,2.0,0.0003066838253289461,0.0010000000474974513,-0.08733034878969193
37,0.09932009130716324,7066.26611328125,0.010038060136139393,,,,0.0002467783051542938,0.0010000000474974513,
38,0.09892350435256958,7188.55078125,0.010180152021348476,,,,0.00017979674157686532,0.0010000000474974513,-0.09237058460712433
39,0.09892350435256958,7188.55078125,0.010180152021348476,,,,0.00014878885122016072,0.0010000000474974513,
40,0.09857490658760071,7319.5966796875,0.010334191843867302,1.0,0.0996057465672493,2.0,8.142292790580541e-05,0.0010000000474974513,-0.09860300272703171
41,0.09857490658760071,7319.5966796875,0.010334191843867302,,,,6.533911800943315e-05,0.0010000000474974513,
42,0.09809847176074982,7460.126953125,0.010500646196305752,,,,5.121726280776784e-05,0.0010000000474974513,-0.10488509386777878
43,0.09809847176074982,7460.126953125,0.010500646196305752,,,,2.027435584750492e-05,0.0010000000474974513,
44,0.09767954051494598,7611.361328125,0.010676988400518894,1.0,0.09949036687612534,2.0,7.962829113239422e-05,0.0010000000474974513,-0.11008334904909134
45,0.09767954051494598,7611.361328125,0.010676988400518894,,,,0.00010916310566244647,0.0010000000474974513,
46,0.09724143147468567,7774.39404296875,0.010865229181945324,,,,9.505927300779149e-05,0.0010000000474974513,-0.11297916620969772
47,0.09724143147468567,7774.39404296875,0.010865229181945324,,,,0.00010122127423528582,0.0010000000474974513,
48,0.09667214006185532,7948.11181640625,0.011069932021200657,1.0,0.09932120889425278,2.0,0.00011005382111761719,0.0010000000474974513,-0.11317266523838043
49,0.09667214006185532,7948.11181640625,0.011069932021200657,,,,0.00011919723328901455,0.0010000000474974513,
50,0.09623629599809647,8131.77490234375,0.011286876164376736,,,,8.561911818105727e-05,0.0010000000474974513,-0.11098343133926392
51,0.09623629599809647,8131.77490234375,0.011286876164376736,,,,6.925752677489072e-05,0.0010000000474974513,
52,0.09571366757154465,8322.623046875,0.011521418578922749,1.0,0.09910065680742264,2.0,7.090132567100227e-05,0.0010000000474974513,-0.10749983787536621
53,0.09571366757154465,8322.623046875,0.011521418578922749,,,,4.4610045733861625e-05,0.0010000000474974513,
54,0.09513108432292938,8515.623046875,0.011779746040701866,,,,4.348088623373769e-05,0.0010000000474974513,-0.10350979119539261
55,0.09513108432292938,8515.623046875,0.011779746040701866,,,,3.496814315440133e-05,0.0010000000474974513,
56,0.0946832075715065,8706.609375,0.012061530724167824,1.0,0.09883792698383331,2.0,3.6897228710586205e-05,0.0010000000474974513,-0.10029478371143341
57,0.0946832075715065,8706.609375,0.012061530724167824,,,,5.1229650125605986e-05,0.0010000000474974513,
58,0.09418332576751709,8894.0498046875,0.012364659458398819,,,,7.127645949367434e-05,0.0010000000474974513,-0.09840182960033417
59,0.09418332576751709,8894.0498046875,0.012364659458398819,,,,5.862233956577256e-05,0.0010000000474974513,
60,0.09373632073402405,9075.9267578125,0.012686841189861298,1.0,0.09854426980018616,2.0,6.406578904716298e-05,0.0010000000474974513,-0.09785989671945572
61,0.09373632073402405,9075.9267578125,0.012686841189861298,,,,6.773584027541801e-05,0.0010000000474974513,
62,0.09322259575128555,9250.0556640625,0.013026547618210316,,,,5.389627767726779e-05,0.0010000000474974513,-0.09856092184782028
63,0.09322259575128555,9250.0556640625,0.013026547618210316,,,,5.743365181842819e-05,0.0010000000474974513,
64,0.0927128940820694,9416.9619140625,0.013380522839725018,1.0,0.09822771698236465,2.0,4.840475958189927e-05,0.0010000000474974513,-0.09999008476734161
65,0.0927128940820694,9416.9619140625,0.013380522839725018,,,,5.543313091038726e-05,0.0010000000474974513,
66,0.09233179688453674,9574.984375,0.013747043907642365,,,,3.4342065191594884e-05,0.0010000000474974513,-0.10122056305408478
67,0.09233179688453674,9574.984375,0.013747043907642365,,,,2.2774313038098626e-05,0.0010000000474974513,
68,0.09190960973501205,9723.658203125,0.01411750540137291,1.0,0.09789212048053741,2.0,3.9943697629496455e-05,0.0010000000474974513,-0.10121345520019531
69,0.09190960973501205,9723.658203125,0.01411750540137291,,,,3.6956582334823906e-05,0.0010000000474974513,
70,0.09157837182283401,9859.376953125,0.014485269784927368,,,,5.38631429662928e-05,0.0010000000474974513,-0.09981521964073181
71,0.09157837182283401,9859.376953125,0.014485269784927368,,,,1.6609064914518967e-05,0.0010000000474974513,
72,0.09121514856815338,9980.193359375,0.014835412614047527,1.0,0.09755055606365204,2.0,3.393893348402344e-05,0.0010000000474974513,-0.09691040217876434
73,0.09121514856815338,9980.193359375,0.014835412614047527,,,,3.0032919312361628e-05,0.0010000000474974513,
74,0.09090392291545868,10081.369140625,0.015155124478042126,,,,2.0007797502330504e-05,0.0010000000474974513,-0.09372346103191376
75,0.09090392291545868,10081.369140625,0.015155124478042126,,,,1.8134931451641023e-05,0.0010000000474974513,
76,0.09064368903636932,10163.32421875,0.01543507631868124,1.0,0.09720892459154129,2.0,2.649279122124426e-05,0.0010000000474974513,-0.09147372096776962
77,0.09064368903636932,10163.32421875,0.01543507631868124,,,,1.6713664081180468e-05,0.0010000000474974513,
78,0.0904311090707779,10228.3857421875,0.01567269116640091,,,,1.2599505680555012e-05,0.0010000000474974513,-0.09095914661884308
79,0.0904311090707779,10228.3857421875,0.01567269116640091,,,,4.3372616346459836e-05,0.0010000000474974513,
80,0.0902620479464531,10278.81640625,0.015867020934820175,1.0,0.09687534719705582,2.0,3.1785195460543036e-05,0.0010000000474974513,-0.09113117307424545
81,0.0902620479464531,10278.81640625,0.015867020934820175,,,,2.6792953576659784e-05,0.0010000000474974513,
82,0.0901586264371872,10316.4296875,0.01601884886622429,,,,3.505808490444906e-05,0.0010000000474974513,-0.09029565006494522
83,0.0901586264371872,10316.4296875,0.01601884886622429,,,,3.398489934625104e-05,0.0010000000474974513,
84,0.09007110446691513,10342.505859375,0.016133196651935577,1.0,0.09655797481536865,2.0,1.4608162928197999e-05,0.0010000000474974513,-0.08890827000141144
85,0.09007110446691513,10342.505859375,0.016133196651935577,,,,1.393701313645579e-05,0.0010000000474974513,
86,0.09001276642084122,10359.044921875,0.016215961426496506,,,,1.3589615264208987e-05,0.0010000000474974513,-0.08872032910585403
87,0.09001276642084122,10359.044921875,0.016215961426496506,,,,5.347013029677328e-06,0.0010000000474974513,
88,0.08997663110494614,10368.1318359375,0.01627536118030548,1.0,0.09626179188489914,2.0,1.0700022357923444e-05,0.0010000000474974513,-0.08986739069223404
89,0.08997663110494614,10368.1318359375,0.01627536118030548,,,,2.390142526564887e-06,0.0010000000474974513,
90,0.08995784819126129,10371.1015625,0.016318699344992638,,,,1.6095444152597338e-05,0.0010000000474974513,-0.0907614603638649
91,0.08995784819126129,10371.1015625,0.016318699344992638,,,,9.419758498552255e-06,0.0010000000474974513,
92,0.08995431661605835,10368.5166015625,0.01634916290640831,1.0,0.09598813205957413,2.0,1.0943240340566263e-05,0.0010000000474974513,-0.09024981409311295
93,0.08995431661605835,10368.5166015625,0.01634916290640831,,,,4.592798177327495e-06,0.0010000000474974513,
94,0.0899650976061821,10360.517578125,0.016368960961699486,,,,1.6125779438880272e-05,0.0010000000474974513,-0.09001227468252182
95,0.0899650976061821,10360.517578125,0.016368960961699486,,,,1.0192210538662039e-05,0.0010000000474974513,
96,0.08998703956604004,10347.9931640625,0.01638246513903141,1.0,0.09573693573474884,2.0,7.890448614489287e-06,0.0010000000474974513,-0.09074623882770538
97,0.08998703956604004,10347.9931640625,0.01638246513903141,,,,3.871556145895738e-06,0.0010000000474974513,
98,0.0900195762515068,10331.044921875,0.01639072597026825,,,,1.8566819562693126e-05,0.0010000000474974513,-0.09075522422790527
99,0.0900195762515068,10331.044921875,0.01639072597026825,,,,7.957702109706588e-06,0.0010000000474974513,
100,0.09006527811288834,10308.3525390625,0.01639404334127903,1.0,0.09550759941339493,2.0,1.5748285022709752e-06,0.0010000000474974513,-0.09022362530231476
101,0.09006527811288834,10308.3525390625,0.01639404334127903,,,,7.011950856394833e-06,0.0010000000474974513,
102,0.0901031419634819,10279.63671875,0.0163931455463171,,,,2.20726565203222e-06,0.0010000000474974513,-0.09015802294015884
103,0.0901031419634819,10279.63671875,0.0163931455463171,,,,7.010907665971899e-06,0.0010000000474974513,
104,0.0901811495423317,10244.7978515625,0.01638881303369999,1.0,0.09542077779769897,2.0,8.124562555167358e-06,0.0010000000474974513,-0.09051434695720673
105,0.0901811495423317,10244.7978515625,0.01638881303369999,,,,9.210016287397593e-06,0.0010000000474974513,
106,0.09027569741010666,10202.697265625,0.01638012006878853,,,,2.170652578570298e-06,0.0010000000474974513,-0.090292789041996
107,0.09027569741010666,10202.697265625,0.01638012006878853,,,,6.491594376711873e-06,0.0010000000474974513,
108,0.09039053320884705,10151.638671875,0.01636533811688423,1.0,0.09508486837148666,2.0,1.069658810592955e-05,0.0010000000474974513,-0.09004896134138107
109,0.09039053320884705,10151.638671875,0.01636533811688423,,,,1.8556579561845865e-06,0.0010000000474974513,
110,0.09052464365959167,10091.6376953125,0.016345582902431488,,,,9.462099114898592e-06,0.0010000000474974513,-0.090615414083004
111,0.09052464365959167,10091.6376953125,0.016345582902431488,,,,5.767411721535609e-07,0.0010000000474974513,
112,0.09067314118146896,10022.583984375,0.016321813687682152,1.0,0.09478086233139038,2.0,6.59092802379746e-06,0.0010000000474974513,-0.09080853313207626
113,0.09067314118146896,10022.583984375,0.016321813687682152,,,,1.0223823210253613e-06,0.0010000000474974513,
114,0.09085212647914886,9943.0595703125,0.016294008120894432,,,,3.966918484366033e-06,0.0010000000474974513,-0.0906706303358078
115,0.09085212647914886,9943.0595703125,0.016294008120894432,,,,8.524068107362837e-06,0.0010000000474974513,
116,0.09105202555656433,9852.2021484375,0.01626385562121868,1.0,0.09430848062038422,2.0,6.074037628422957e-06,0.0010000000474974513,-0.09143193066120148
117,0.09105202555656433,9852.2021484375,0.01626385562121868,,,,1.0587325959932059e-05,0.0010000000474974513,
118,0.09120333194732666,9749.248046875,0.016231754794716835,,,,3.734517349585076e-06,0.0010000000474974513,-0.09162617474794388
119,0.09120333194732666,9749.248046875,0.016231754794716835,,,,6.627018592553213e-06,0.0010000000474974513,
120,0.0914418026804924,9633.1748046875,0.01619708351790905,1.0,0.09386759996414185,2.0,3.1069140504769166e-07,0.0010000000474974513,-0.09162353724241257
121,0.0914418026804924,9633.1748046875,0.01619708351790905,,,,7.667512704756518e-07,0.0010000000474974513,
122,0.09172894060611725,9503.6875,0.016160182654857635,,,,4.3976990582450526e-07,0.0010000000474974513,-0.09226827323436737
123,0.09172894060611725,9503.6875,0.016160182654857635,,,,2.3828866346775612e-07,0.0010000000474974513,
124,0.09196531772613525,9359.037109375,0.01611807569861412,1.0,0.09346357733011246,2.0,3.0460951165878214e-06,0.0010000000474974513,-0.0922960489988327
125,0.09196531772613525,9359.037109375,0.01611807569861412,,,,3.636119345173938e-06,0.0010000000474974513,
126,0.09236378222703934,9198.3876953125,0.01606908068060875,,,,6.58031922284863e-07,0.0010000000474974513,-0.09256499260663986
127,0.09236378222703934,9198.3876953125,0.01606908068060875,,,,6.926536116225179e-06,0.0010000000474974513,
