,ep_max_height,ep_spring_k,ep_zeta,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/value_loss
,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value
0,0.10194841772317886,5657.86474609375,0.013892889022827148,,,,,,,,,,,,
1,0.09678139537572861,7732.70947265625,0.012436543591320515,,,,,,,,,,,,
2,0.11218015849590302,4046.5166015625,0.005108010955154896,,,,,,,,,,,,
3,0.10187780112028122,6611.81640625,0.006810981314629316,,,,,,,,,,,,
4,0.10994015634059906,3345.56982421875,0.0131062101572752,,,,,,,,,,,,
5,0.09855356067419052,6917.703125,0.01329702977091074,,,,,,,,,,,,
6,0.09641341865062714,7364.6083984375,0.0158010795712471,,,,,,,,,,,,
7,0.09443719685077667,10442.138671875,0.001093609374947846,,,,,,,,,,,,
8,0.09723031520843506,2605.220458984375,0.011219621635973454,,,,,,,,,,,,
9,0.10863066464662552,5198.5166015625,0.0019252925412729383,,,,,,,,,,,,
10,0.09840031713247299,6790.16357421875,0.014508550986647606,,,,,,,,,,,,
11,0.09138737618923187,9797.1845703125,0.015534653328359127,,,,,,,,,,,,
12,0.10752790421247482,3943.86328125,0.017021602019667625,,,,,,,,,,,,
13,0.09347754716873169,9896.7275390625,0.008087309077382088,,,,,,,,,,,,
14,0.08064804971218109,1764.2916259765625,0.01840774156153202,,,,,,,,,,,,
15,0.06479693949222565,945.1376953125,0.018332133069634438,,,,,,,,,,,,
16,0.09420184046030045,10303.193359375,0.0028901889454573393,,,,,,,,,,,,
17,0.10441608726978302,2940.140380859375,0.007682268042117357,,,,,,,,,,,,
18,0.09806561470031738,8786.203125,0.0018190819537267089,,,,,,,,,,,,
19,0.09393096715211868,8203.4638671875,0.0174014400690794,,,,,,,,,,,,
20,0.0875609964132309,2153.130615234375,0.018936993554234505,,,,,,,,,,,,
21,0.10252707451581955,2976.43212890625,0.01822052150964737,,,,,,,,,,,,
22,0.08977635949850082,10141.4365234375,0.01850314997136593,,,,,,,,,,,,
23,0.09489286690950394,7879.94970703125,0.016623761504888535,,,,,,,,,,,,
24,0.09952502697706223,7978.45556640625,0.0030756075866520405,,,,,,,,,,,,
25,0.1040027067065239,6400.2880859375,0.003061206080019474,,,,,,,,,,,,
26,0.09198228269815445,9838.6611328125,0.013307830318808556,,,,,,,,,,,,
27,0.07868152856826782,1666.8226318359375,0.01723402366042137,,,,,,,,,,,,
28,0.09238187968730927,9640.6123046875,0.01316921692341566,,,,,,,,,,,,
29,0.1092488095164299,4113.91552734375,0.01119981985539198,,,,,,,,,,,,
30,0.08233167976140976,1813.026123046875,0.012470747344195843,,,,,,,,,,,,
31,0.0922728106379509,10810.2392578125,0.005316831637173891,,,,,,,,,,,,
32,0.09620623290538788,8783.0927734375,0.00710261007770896,,,,,,,,,,,,
33,0.10259407013654709,6838.8984375,0.003401440102607012,,,,,,,,,,,,
34,0.09485440701246262,9727.7119140625,0.004783978220075369,,,,,,,,,,,,
35,0.09952813386917114,7211.146484375,0.008423942141234875,,,,,,,,,,,,
36,0.11273368448019028,3870.242919921875,0.0059306928887963295,,,,,,,,,,,,
37,0.08945418894290924,10886.970703125,0.014391539618372917,,,,,,,,,,,,
38,0.09898531436920166,8087.33056640625,0.0039306930266320705,,,,,,,,,,,,
39,0.0954190120100975,9363.7587890625,0.005601260345429182,,,,,,,,,,,,
40,0.09387484192848206,9247.6259765625,0.011057605966925621,,,,,,,,,,,,
41,0.06586920469999313,950.3222045898438,0.005759675987064838,,,,,,,,,,,,
42,0.09564285725355148,8413.955078125,0.011057605966925621,,,,,,,,,,,,
43,0.089895099401474,10292.82421875,0.017086409032344818,,,,,,,,,,,,
44,0.11269563436508179,3494.8837890625,0.010416741482913494,,,,,,,,,,,,
45,0.0797627717256546,1693.7822265625,0.013172817416489124,,,,,,,,,,,,
46,0.09348107874393463,9737.0439453125,0.009012601338326931,,,,,,,,,,,,
47,0.06466375291347504,931.657958984375,0.01763366349041462,,,,,,,,,,,,
48,0.09161939471960068,9580.4716796875,0.015988299623131752,,,,,,,,,,,,
49,0.09968680888414383,5737.70654296875,0.018836183473467827,,,,,,,,,,,,
50,0.10124615579843521,2765.940673828125,0.008143113926053047,1.0,0.09493991732597351,2.0,25.531843185424805,0.6940000057220459,0.20000000298023224,-18.411231994628906,0.0,0.019999999552965164,-0.13838399946689606,-0.11183767765760422,0.008879363536834717
51,0.10361409932374954,2924.5869140625,0.00905220489948988,,,,,,,,,,,,
52,0.11261030286550522,3943.86328125,0.0053096311166882515,,,,,,,,,,,,
53,0.10303682833909988,5010.8369140625,0.01671377196907997,,,,,,,,,,,,
54,0.10335845500230789,5169.4833984375,0.014573357068002224,,,,,,,,,,,,
55,0.07281758636236191,1335.0135498046875,0.012809180654585361,,,,,,,,,,,,
56,0.0960342213511467,8018.89453125,0.012387938797473907,,,,,,,,,,,,
57,0.0912552997469902,9593.951171875,0.017070207744836807,,,,,,,,,,,,
58,0.10788840800523758,5336.4248046875,0.0024581458419561386,,,,,,,,,,,,
59,0.11378781497478485,3973.933349609375,0.002335733501240611,,,,,,,,,,,,
60,0.10235243290662766,5721.1162109375,0.01236453652381897,,,,,,,,,,,,
61,0.09312073141336441,8489.6494140625,0.017883887514472008,,,,,,,,,,,,
62,0.11179149895906448,3656.640869140625,0.010362735949456692,,,,,,,,,,,,
63,0.07217876613140106,1313.238525390625,0.01759405992925167,,,,,,,,,,,,
64,0.10316590219736099,2972.284423828125,0.015925291925668716,,,,,,,,,,,,
65,0.10533535480499268,4849.080078125,0.012701170518994331,,,,,,,,,,,,
66,0.0945964977145195,8870.1923828125,0.011291628703474998,,,,,,,,,,,,
67,0.09488098323345184,8717.767578125,0.011403240263462067,,,,,,,,,,,,
68,0.10796882957220078,4596.07568359375,0.008911791257560253,,,,,,,,,,,,
69,0.09770255535840988,6536.12255859375,0.018206121399998665,,,,,,,,,,,,
70,0.10567377507686615,4487.20068359375,0.015495049767196178,,,,,,,,,,,,
71,0.09185607731342316,9238.29296875,0.01737983711063862,,,,,,,,,,,,
72,0.09352746605873108,8761.3173828125,0.015156615525484085,,,,,,,,,,,,
73,0.11326344311237335,3773.81103515625,0.005732673220336437,,,,,,,,,,,,
74,0.10454533249139786,4455.056640625,0.018558956682682037,,,,,,,,,,,,
75,0.10617905855178833,4878.11328125,0.01040774118155241,,,,,,,,,,,,
76,0.08965811878442764,10786.390625,0.014443743973970413,,,,,,,,,,,,
77,0.09499675780534744,9592.9140625,0.0053204321302473545,,,,,,,,,,,,
78,0.10434924066066742,5757.40771484375,0.007253825198858976,,,,,,,,,,,,
79,0.06556522101163864,917.1412963867188,0.005707470700144768,,,,,,,,,,,,
80,0.09593851119279861,8398.4013671875,0.010332133620977402,,,,,,,,,,,,
81,0.0972101166844368,7417.49072265625,0.013212420977652073,,,,,,,,,,,,
82,0.09810559451580048,8263.603515625,0.005108010955154896,,,,,,,,,,,,
83,0.11188262701034546,3693.969482421875,0.009676868095993996,,,,,,,,,,,,
84,0.1068628579378128,3987.4130859375,0.01806030608713627,,,,,,,,,,,,
85,0.09378433227539062,8672.1435546875,0.014956795610487461,,,,,,,,,,,,
86,0.09892706573009491,8411.880859375,0.0019252925412729383,,,,,,,,,,,,
87,0.09888667613267899,2625.95849609375,0.005882088094949722,,,,,,,,,,,,
88,0.09544912725687027,2467.312255859375,0.010663365945219994,,,,,,,,,,,,
89,0.09535260498523712,2508.78857421875,0.010623762384057045,,,,,,,,,,,,
90,0.09579453617334366,9291.17578125,0.005010800901800394,,,,,,,,,,,,
91,0.07328680902719498,1375.4527587890625,0.017149414867162704,,,,,,,,,,,,
92,0.10322809219360352,6622.185546875,0.003358235815539956,,,,,,,,,,,,
93,0.11241605132818222,3924.162109375,0.005977497901767492,,,,,,,,,,,,
94,0.09661256521940231,9461.2275390625,0.0014338433975353837,,,,,,,,,,,,
95,0.06816679984331131,1099.6363525390625,0.012557155452668667,,,,,,,,,,,,
96,0.09983859956264496,7240.18017578125,0.007396039552986622,,,,,,,,,,,,
97,0.09868401288986206,6664.6982421875,0.014611161313951015,,,,,,,,,,,,
98,0.0992928147315979,7448.59765625,0.007423042319715023,,,,,,,,,,,,
99,0.10893028229475021,4993.2099609375,0.0030468045733869076,,,,,,,,,,,,
100,0.09773170202970505,6917.703125,0.01548604853451252,1.0,0.09654002636671066,2.0,61.586483001708984,0.8980000019073486,0.20000000298023224,-17.080371856689453,0.0,0.019999999552965164,-0.14101280272006989,-0.1270880103111267,0.0016808359650895
101,0.10612107068300247,5198.5166015625,0.007682268042117357,,,,,,,,,,,,
