,ep_max_height,ep_spring_k,ep_zeta,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss
,value,value,value,value,value,value,value,value,value
0,0.1074838861823082,4771.64306640625,0.008414401672780514,,,,,,
1,0.09435410797595978,9061.2978515625,0.010914496146142483,,,,,,
2,0.10623907297849655,5451.2822265625,0.0053501855581998825,,,,,,
3,0.09229322522878647,9876.8642578125,0.012038239277899265,,,,,,
4,0.1098136156797409,3857.423583984375,0.012629210017621517,1.0,0.10009250044822693,3.0,,,
5,0.10273423790931702,7023.29931640625,0.001731103751808405,,,,,,
6,0.1051345244050026,4355.9755859375,0.018037747591733932,,,,,,
7,0.10623522847890854,4577.64453125,0.013181637041270733,,,,,,
8,0.10413828492164612,5325.205078125,0.011307340115308762,1.0,0.10303600132465363,3.0,,,
9,0.07022478431463242,1155.8883056640625,0.0016670669429004192,,,,,,
10,0.10232343524694443,6023.25048828125,0.010054449550807476,,,,,,
11,0.10232343524694443,6023.25048828125,0.010054449550807476,,,,0.024221768602728844,0.0010000000474974513,
12,0.1019941046833992,6109.837890625,0.010139228776097298,1.0,0.10027474910020828,3.0,0.017445966601371765,0.0010000000474974513,-0.06908083707094193
13,0.1019941046833992,6109.837890625,0.010139228776097298,,,,0.011709778569638729,0.0010000000474974513,
14,0.1017165258526802,6197.66015625,0.010207180865108967,,,,0.007473607547581196,0.0010000000474974513,-0.10198764503002167
15,0.1017165258526802,6197.66015625,0.010207180865108967,,,,0.004720435943454504,0.0010000000474974513,
16,0.10144059360027313,6274.0439453125,0.010293430648744106,1.0,0.10066993534564972,2.0,0.002852936740964651,0.0010000000474974513,-0.12302079796791077
17,0.10144059360027313,6274.0439453125,0.010293430648744106,,,,0.001657239394262433,0.0010000000474974513,
18,0.10120279341936111,6341.35693359375,0.01039074081927538,,,,0.0014024840202182531,0.0010000000474974513,-0.12317641079425812
19,0.10120279341936111,6341.35693359375,0.01039074081927538,,,,0.001159188337624073,0.0010000000474974513,
20,0.10102158784866333,6405.0517578125,0.01050436869263649,1.0,0.10080035030841827,2.0,0.0014337991597130895,0.0010000000474974513,-0.11291109025478363
21,0.10102158784866333,6405.0517578125,0.01050436869263649,,,,0.0022389038931578398,0.0010000000474974513,
22,0.10076938569545746,6468.494140625,0.010628626681864262,,,,0.00207723886705935,0.0010000000474974513,-0.10128512978553772
23,0.10076938569545746,6468.494140625,0.010628626681864262,,,,0.00195272546261549,0.0010000000474974513,
24,0.10055852681398392,6531.61328125,0.010761572979390621,1.0,0.10081620514392853,2.0,0.0014984814915806055,0.0010000000474974513,-0.09278079867362976
25,0.10055852681398392,6531.61328125,0.010761572979390621,,,,0.001352422870695591,0.0010000000474974513,
26,0.10032317042350769,6593.93505859375,0.010904462076723576,,,,0.0009451389196328819,0.0010000000474974513,-0.08876831084489822
27,0.10032317042350769,6593.93505859375,0.010904462076723576,,,,0.0006479977164417505,0.0010000000474974513,
28,0.10007362812757492,6657.33935546875,0.01105914730578661,1.0,0.10076260566711426,2.0,0.0004228585457894951,0.0010000000474974513,-0.08897427469491959
29,0.10007362812757492,6657.33935546875,0.01105914730578661,,,,0.000263768044533208,0.0010000000474974513,
30,0.0998171791434288,6721.8369140625,0.011221946217119694,,,,0.0002202697069151327,0.0010000000474974513,-0.09213512390851974
31,0.0998171791434288,6721.8369140625,0.011221946217119694,,,,0.000224379007704556,0.0010000000474974513,
32,0.09957686811685562,6791.92431640625,0.011395162902772427,1.0,0.10066046565771103,2.0,0.0002499214606359601,0.0010000000474974513,-0.09702883660793304
33,0.09957686811685562,6791.92431640625,0.011395162902772427,,,,0.0003170547424815595,0.0010000000474974513,
34,0.09928563982248306,6869.5048828125,0.011579050682485104,,,,0.0003433184465393424,0.0010000000474974513,-0.10242597758769989
35,0.09928563982248306,6869.5048828125,0.011579050682485104,,,,0.00039360273513011634,0.0010000000474974513,
36,0.0990251749753952,6954.56005859375,0.011773303151130676,1.0,0.1005239188671112,2.0,0.00041405082447454333,0.0010000000474974513,-0.10698295384645462
37,0.0990251749753952,6954.56005859375,0.011773303151130676,,,,0.00039168164948932827,0.0010000000474974513,
38,0.09862625598907471,7049.3154296875,0.011981002055108547,,,,0.0003519610327202827,0.0010000000474974513,-0.10938287526369095
39,0.09862625598907471,7049.3154296875,0.011981002055108547,,,,0.0003257137141190469,0.0010000000474974513,
40,0.0982569232583046,7154.06640625,0.012204766273498535,1.0,0.10035407543182373,2.0,0.0002491597842890769,0.0010000000474974513,-0.10911592841148376
41,0.0982569232583046,7154.06640625,0.012204766273498535,,,,0.00016745543689467013,0.0010000000474974513,
42,0.09793033450841904,7263.3740234375,0.01244447473436594,,,,0.00012801267439499497,0.0010000000474974513,-0.10643070191144943
43,0.09793033450841904,7263.3740234375,0.01244447473436594,,,,8.397464989684522e-05,0.0010000000474974513,
44,0.09753813594579697,7368.09814453125,0.012698682956397533,1.0,0.10014856606721878,2.0,4.687559339799918e-05,0.0010000000474974513,-0.10275395214557648
45,0.09753813594579697,7368.09814453125,0.012698682956397533,,,,4.9663292884361e-05,0.0010000000474974513,
46,0.09719599038362503,7458.845703125,0.012962901964783669,,,,0.000100366109109018,0.0010000000474974513,-0.09928659349679947
47,0.09719599038362503,7458.845703125,0.012962901964783669,,,,0.00010521928925300017,0.0010000000474974513,
48,0.09698889404535294,7529.66162109375,0.013229944743216038,1.0,0.09991677105426788,2.0,0.00013152598694432527,0.0010000000474974513,-0.09692052751779556
49,0.09698889404535294,7529.66162109375,0.013229944743216038,,,,0.00013086787657812238,0.0010000000474974513,
50,0.09672680497169495,7581.42529296875,0.013495314866304398,,,,0.00014344380178954452,0.0010000000474974513,-0.09615205973386765
51,0.09672680497169495,7581.42529296875,0.013495314866304398,,,,0.00012923633039463311,0.0010000000474974513,
52,0.0965450182557106,7612.888671875,0.013757450506091118,1.0,0.09968148171901703,2.0,0.00011592106602620333,0.0010000000474974513,-0.0967651903629303
53,0.0965450182557106,7612.888671875,0.013757450506091118,,,,9.049048094311729e-05,0.0010000000474974513,
54,0.09641709923744202,7625.43994140625,0.014014854095876217,,,,5.840328230988234e-05,0.0010000000474974513,-0.09827188402414322
55,0.09641709923744202,7625.43994140625,0.014014854095876217,,,,4.424366488819942e-05,0.0010000000474974513,
56,0.09633856266736984,7620.626953125,0.014267287217080593,1.0,0.09945287555456161,2.0,4.076480763615109e-05,0.0010000000474974513,-0.1000135987997055
57,0.09633856266736984,7620.626953125,0.014267287217080593,,,,2.4963959731394425e-05,0.0010000000474974513,
58,0.09630449116230011,7600.21142578125,0.01451483741402626,,,,3.829854176728986e-05,0.0010000000474974513,-0.10130283236503601
59,0.09630449116230011,7600.21142578125,0.01451483741402626,,,,5.9139623772352934e-05,0.0010000000474974513,
60,0.09631644934415817,7564.10009765625,0.014754095114767551,1.0,0.0992441177368164,2.0,7.429263496305794e-05,0.0010000000474974513,-0.10171453654766083
61,0.09631644934415817,7564.10009765625,0.014754095114767551,,,,6.475637928815559e-05,0.0010000000474974513,
62,0.09641674160957336,7510.3017578125,0.014980249106884003,,,,6.266192940529436e-05,0.0010000000474974513,-0.1011810228228569
63,0.09641674160957336,7510.3017578125,0.014980249106884003,,,,5.727248571929522e-05,0.0010000000474974513,
64,0.09642485529184341,7438.0498046875,0.01518925465643406,1.0,0.09906426817178726,2.0,4.6957786253187805e-05,0.0010000000474974513,-0.09999923408031464
65,0.09642485529184341,7438.0498046875,0.01518925465643406,,,,2.429766027489677e-05,0.0010000000474974513,
66,0.09665162861347198,7347.724609375,0.015376191586256027,,,,4.712327790912241e-05,0.0010000000474974513,-0.09867610037326813
67,0.09665162861347198,7347.724609375,0.015376191586256027,,,,2.8862665203632787e-05,0.0010000000474974513,
68,0.09685255587100983,7240.138671875,0.015539951622486115,1.0,0.09891568869352341,2.0,5.076254819869064e-05,0.0010000000474974513,-0.0977264791727066
69,0.09685255587100983,7240.138671875,0.015539951622486115,,,,1.530755980638787e-05,0.0010000000474974513,
70,0.09706906229257584,7115.42919921875,0.015680767595767975,,,,2.9571672712336294e-05,0.0010000000474974513,-0.09742631763219833
71,0.09706906229257584,7115.42919921875,0.015680767595767975,,,,3.3087249903474e-05,0.0010000000474974513,
72,0.09743842482566833,6975.791015625,0.015801412984728813,1.0,0.09880709648132324,2.0,3.4759112168103456e-05,0.0010000000474974513,-0.09781541675329208
73,0.09743842482566833,6975.791015625,0.015801412984728813,,,,4.104010440642014e-05,0.0010000000474974513,
74,0.09778077155351639,6824.208984375,0.015905383974313736,,,,3.478322469163686e-05,0.0010000000474974513,-0.09862415492534637
75,0.09778077155351639,6824.208984375,0.015905383974313736,,,,2.3351709387497976e-05,0.0010000000474974513,
76,0.09816636145114899,6661.8134765625,0.015994146466255188,1.0,0.09874406456947327,2.0,1.162875832960708e-05,0.0010000000474974513,-0.09936180710792542
77,0.09816636145114899,6661.8134765625,0.015994146466255188,,,,1.273500583920395e-05,0.0010000000474974513,
78,0.09855880588293076,6490.3076171875,0.016069522127509117,,,,1.576148861204274e-05,0.0010000000474974513,-0.09978056699037552
79,0.09855880588293076,6490.3076171875,0.016069522127509117,,,,9.135701475315727e-06,0.0010000000474974513,
80,0.0990377813577652,6312.1318359375,0.016131769865751266,1.0,0.09872499108314514,2.0,1.1450454621808603e-05,0.0010000000474974513,-0.09991192817687988
81,0.0990377813577652,6312.1318359375,0.016131769865751266,,,,2.5223231205018237e-05,0.0010000000474974513,
82,0.09950891882181168,6130.7578125,0.016183264553546906,,,,1.820701982069295e-05,0.0010000000474974513,-0.09982691705226898
83,0.09950891882181168,6130.7578125,0.016183264553546906,,,,2.4451537683489732e-05,0.0010000000474974513,
84,0.1001284047961235,5944.91552734375,0.01622515544295311,1.0,0.09875110536813736,2.0,1.40847596412641e-05,0.0010000000474974513,-0.09970999509096146
85,0.1001284047961235,5944.91552734375,0.01622515544295311,,,,1.4028179066372104e-05,0.0010000000474974513,
86,0.10064195096492767,5757.21728515625,0.01626116968691349,,,,1.783795414667111e-05,0.0010000000474974513,-0.09989073872566223
87,0.10064195096492767,5757.21728515625,0.01626116968691349,,,,2.6261277525918558e-05,0.0010000000474974513,
88,0.10131418704986572,5566.80712890625,0.016291603446006775,1.0,0.0988253727555275,2.0,1.0470629604242276e-05,0.0010000000474974513,-0.10044534504413605
89,0.10131418704986572,5566.80712890625,0.016291603446006775,,,,1.1574680684134364e-05,0.0010000000474974513,
90,0.10193174332380295,5373.048828125,0.016320081427693367,,,,1.1809061106760055e-05,0.0010000000474974513,-0.10130199790000916
91,0.10193174332380295,5373.048828125,0.016320081427693367,,,,6.957527148188092e-06,0.0010000000474974513,
92,0.1025930792093277,5178.365234375,0.01635153219103813,1.0,0.09894701093435287,2.0,7.69545749790268e-06,0.0010000000474974513,-0.10221800208091736
93,0.1025930792093277,5178.365234375,0.01635153219103813,,,,1.592725129739847e-05,0.0010000000474974513,
94,0.10328371077775955,4982.46728515625,0.016390647739171982,,,,1.0624115020618774e-05,0.0010000000474974513,-0.10299506783485413
95,0.10328371077775955,4982.46728515625,0.016390647739171982,,,,1.0230507541564293e-05,0.0010000000474974513,
