,ep_max_height,ep_spring_k,ep_zeta,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss
,value,value,value,value,value,value,value,value,value
0,0.10569581389427185,4596.95458984375,0.014248349703848362,,,,,,
1,0.10773183405399323,5308.1015625,0.0030722455121576786,,,,,,
2,0.09571322798728943,7745.1474609375,0.01532454788684845,,,,,,
3,0.07559716701507568,1475.61279296875,0.009742113761603832,,,,,,
4,0.1061306968331337,5231.720703125,0.007340187206864357,1.0,0.09618449956178665,2.0,,,
5,0.10304191708564758,5813.67431640625,0.009969632141292095,,,,,,
6,0.11411216855049133,3881.650390625,0.002703704871237278,,,,,,
7,0.1047050952911377,6025.2685546875,0.004222424700856209,,,,,,
8,0.09656555205583572,7783.833984375,0.01263668667525053,1.0,0.10159099847078323,3.0,,,
9,0.0626167431473732,802.0632934570312,0.015247099101543427,,,,,,
10,0.10417519509792328,5495.39892578125,0.009930599480867386,,,,,,
11,0.10417519509792328,5495.39892578125,0.009930599480867386,,,,0.012302933260798454,0.0010000000474974513,
12,0.10433690249919891,5446.83349609375,0.009779544547200203,1.0,0.09835508465766907,3.0,0.007027327083051205,0.0010000000474974513,-0.08203168213367462
13,0.10433690249919891,5446.83349609375,0.009779544547200203,,,,0.004010519944131374,0.0010000000474974513,
14,0.10445794463157654,5447.43896484375,0.00963734369724989,,,,0.0020104546565562487,0.0010000000474974513,-0.11385145783424377
15,0.10445794463157654,5447.43896484375,0.00963734369724989,,,,0.001250753877684474,0.0010000000474974513,
16,0.1043999195098877,5479.3154296875,0.009513052180409431,1.0,0.09986568987369537,2.0,0.0009119790629483759,0.0010000000474974513,-0.12191779166460037
17,0.1043999195098877,5479.3154296875,0.009513052180409431,,,,0.0009793536737561226,0.0010000000474974513,
18,0.10428085178136826,5525.798828125,0.009399696253240108,,,,0.0015111529501155019,0.0010000000474974513,-0.11494708806276321
19,0.10428085178136826,5525.798828125,0.009399696253240108,,,,0.0015972184482961893,0.0010000000474974513,
20,0.10412456095218658,5581.2138671875,0.009289214387536049,1.0,0.10076065361499786,2.0,0.0012207706458866596,0.0010000000474974513,-0.1041593998670578
21,0.10412456095218658,5581.2138671875,0.009289214387536049,,,,0.001074338797479868,0.0010000000474974513,
22,0.10393858700990677,5643.02099609375,0.009177224710583687,,,,0.0008155726827681065,0.0010000000474974513,-0.09573543816804886
23,0.10393858700990677,5643.02099609375,0.009177224710583687,,,,0.00043666083365678787,0.0010000000474974513,
24,0.1037607416510582,5710.46728515625,0.009065570309758186,1.0,0.10130587220191956,2.0,0.00035896088229492307,0.0010000000474974513,-0.09170226752758026
25,0.1037607416510582,5710.46728515625,0.009065570309758186,,,,0.00024912835215218365,0.0010000000474974513,
26,0.10356418043375015,5782.88330078125,0.008948707021772861,,,,0.000231593192438595,0.0010000000474974513,-0.09205594658851624
27,0.10356418043375015,5782.88330078125,0.008948707021772861,,,,0.00023771071573719382,0.0010000000474974513,
28,0.10336968302726746,5859.94921875,0.008827431127429008,1.0,0.10164253413677216,2.0,0.00024998074513860047,0.0010000000474974513,-0.09570871293544769
29,0.10336968302726746,5859.94921875,0.008827431127429008,,,,0.000303659588098526,0.0010000000474974513,
30,0.10314574837684631,5941.10791015625,0.008702031336724758,,,,0.00034506028168834746,0.0010000000474974513,-0.10132482647895813
31,0.10314574837684631,5941.10791015625,0.008702031336724758,,,,0.00031550583662465215,0.0010000000474974513,
32,0.10291950404644012,6026.03564453125,0.008568407036364079,1.0,0.10184446722269058,2.0,0.00027140649035573006,0.0010000000474974513,-0.10715572535991669
33,0.10291950404644012,6026.03564453125,0.008568407036364079,,,,0.0002773615124169737,0.0010000000474974513,
34,0.10267170518636703,6115.9267578125,0.008423506282269955,,,,0.00022910682309884578,0.0010000000474974513,-0.11155387759208679
35,0.10267170518636703,6115.9267578125,0.008423506282269955,,,,0.00020809684065170586,0.0010000000474974513,
36,0.10245262086391449,6210.22265625,0.008267552591860294,1.0,0.10195019096136093,2.0,0.00015798091772012413,0.0010000000474974513,-0.11322012543678284
37,0.10245262086391449,6210.22265625,0.008267552591860294,,,,0.00010960457439068705,0.0010000000474974513,
38,0.10220856219530106,6310.203125,0.008097062818706036,,,,0.00010914343874901533,0.0010000000474974513,-0.11216241866350174
39,0.10220856219530106,6310.203125,0.008097062818706036,,,,0.00010953067248919979,0.0010000000474974513,
40,0.10201568156480789,6418.4931640625,0.007909761741757393,1.0,0.1019882783293724,2.0,8.614577382104471e-05,0.0010000000474974513,-0.10922146588563919
41,0.10201568156480789,6418.4931640625,0.007909761741757393,,,,8.885669376468286e-05,0.0010000000474974513,
42,0.10174064338207245,6536.89404296875,0.0077051641419529915,,,,0.00010676962847355753,0.0010000000474974513,-0.10587096959352493
43,0.10174064338207245,6536.89404296875,0.0077051641419529915,,,,0.00013470763224177063,0.0010000000474974513,
44,0.10144878178834915,6665.73095703125,0.007484591566026211,1.0,0.10197829455137253,2.0,0.00014209540677256882,0.0010000000474974513,-0.10342368483543396
45,0.10144878178834915,6665.73095703125,0.007484591566026211,,,,0.00012094738485757262,0.0010000000474974513,
46,0.10114067792892456,6805.0517578125,0.00724829500541091,,,,0.00012194477312732488,0.0010000000474974513,-0.10277479141950607
47,0.10114067792892456,6805.0517578125,0.00724829500541091,,,,8.369836723431945e-05,0.0010000000474974513,
48,0.10086027532815933,6955.10400390625,0.006995738949626684,1.0,0.10192135721445084,2.0,9.020430297823623e-05,0.0010000000474974513,-0.10388115048408508
49,0.10086027532815933,6955.10400390625,0.006995738949626684,,,,5.526391032617539e-05,0.0010000000474974513,
50,0.10045605152845383,7115.8828125,0.00672540906816721,,,,5.547278851736337e-05,0.0010000000474974513,-0.10610298067331314
51,0.10045605152845383,7115.8828125,0.00672540906816721,,,,5.102725845063105e-05,0.0010000000474974513,
52,0.10012552887201309,7288.09326171875,0.006437445990741253,1.0,0.10182417184114456,2.0,7.896967872511595e-05,0.0010000000474974513,-0.10857070982456207
53,0.10012552887201309,7288.09326171875,0.006437445990741253,,,,8.913512283470482e-05,0.0010000000474974513,
54,0.09972169250249863,7470.52197265625,0.006133153568953276,,,,7.303063466679305e-05,0.0010000000474974513,-0.11014748364686966
55,0.09972169250249863,7470.52197265625,0.006133153568953276,,,,9.244453394785523e-05,0.0010000000474974513,
56,0.09935297071933746,7662.24072265625,0.005815498530864716,1.0,0.1016884446144104,2.0,8.420337690040469e-05,0.0010000000474974513,-0.10998503863811493
57,0.09935297071933746,7662.24072265625,0.005815498530864716,,,,8.056980732362717e-05,0.0010000000474974513,
58,0.0989856868982315,7860.8046875,0.005489225499331951,,,,7.364294287981465e-05,0.0010000000474974513,-0.10827334225177765
59,0.0989856868982315,7860.8046875,0.005489225499331951,,,,6.0320824559312314e-05,0.0010000000474974513,
60,0.0985860675573349,8062.76318359375,0.0051606022752821445,1.0,0.10152051597833633,2.0,5.303650686983019e-05,0.0010000000474974513,-0.1057332307100296
61,0.0985860675573349,8062.76318359375,0.0051606022752821445,,,,6.384373409673572e-05,0.0010000000474974513,
62,0.09820062667131424,8264.892578125,0.004836533684283495,,,,5.6978366046678275e-05,0.0010000000474974513,-0.10333871096372604
63,0.09820062667131424,8264.892578125,0.004836533684283495,,,,6.114858842920512e-05,0.0010000000474974513,
64,0.09784986823797226,8460.8154296875,0.0045255939476192,1.0,0.10132507979869843,2.0,6.028684219927527e-05,0.0010000000474974513,-0.10178215801715851
65,0.09784986823797226,8460.8154296875,0.0045255939476192,,,,6.93952024448663e-05,0.0010000000474974513,
66,0.09751313179731369,8643.96484375,0.004233322571963072,,,,4.766674101119861e-05,0.0010000000474974513,-0.10114581137895584
67,0.09751313179731369,8643.96484375,0.004233322571963072,,,,4.353534313850105e-05,0.0010000000474974513,
68,0.0972495898604393,8806.349609375,0.003967464901506901,1.0,0.10111074894666672,2.0,4.0140759665519e-05,0.0010000000474974513,-0.10058183968067169
69,0.0972495898604393,8806.349609375,0.003967464901506901,,,,1.9881359548890032e-05,0.0010000000474974513,
70,0.09704139828681946,8941.9560546875,0.003733570221811533,,,,2.070250775432214e-05,0.0010000000474974513,-0.098981112241745
71,0.09704139828681946,8941.9560546875,0.003733570221811533,,,,3.700257002492435e-05,0.0010000000474974513,
72,0.09688207507133484,9043.076171875,0.003538161516189575,1.0,0.10089045763015747,2.0,2.5527535399305634e-05,0.0010000000474974513,-0.0957578495144844
